v	Vector
[OH][C]12[CH2][N]([CH2]1)[CH2]2	0	160 302 782 807 926 935 1060 1217 1365 1573 1652 1746 1768 1912 1988 2027	15.845410377979135,3.3789030915143847,-3.8833342637970665,0.5205488175793385,-0.8118181656502138,0.4530087762675952,-1.6319616366620922,-0.028658302966417915,1.8035515196228586,0.14683642487290594,-0.34451030439060837,0.8889803778998939,-1.2946932912814184,-1.1741524941463097,1.0888599263386016,2.454828505015343,0.08654292355861065,-0.9346615298755088,-0.5164016149462788,-1.585938591140864,-0.17303576356714567,-0.9588382442118364,0.4395966366822325,-0.1106682644860886,0.07343224161153805,1.5456429069940762,1.3656222474506583,-1.1520864351969504,-0.7694687226779404,0.6901347021240649,-0.3492859368348103,0.07617216788691611,0.14110411029235514,-0.4106391059859618,0.6830612077383214,-0.2320149994098768,0.1475876829850314,0.43858394322731303,1.7418282223369,-1.401957216205036,0.42707168256210487,0.2001097690520357,-1.3089990503063282,-1.225034145099125,-0.4156278085329643,0.9034031354340003,0.25451627824545214,1.325998432032581,0.030841582733918016,1.1323729899421202,-0.3314738087842519,0.5154107292240904,-0.6355990314318568,0.4542023032851678,-1.1803780001134556,0.7525821749794211,0.2371175335932738,-0.14092981129902693,0.5089690273322467,0.3063271738691378,1.2258162154499916,0.7305518185429389,-0.42110438922710597,-0.681301478820584,-0.07593625511963187,0.4094947357728315,-0.16946132759713098,0.8190666525068646,0.08579165200527189,0.6198764516404961
[CH3][N]1[C](=[O])[C]2([C]#[N])[C]3([CH2][CH2][CH2][CH2]3)[C]2([C]#[N])[C]1=[O]	0	91 255 269 302 314 349 384 468 478 617 622 650 662 674 717 769 773 783 790 926 935 987 1057 1060 1097 1345 1363 1380 1382 1384 1440 1652 1716 1842 1863	6.634327983025309,0.5720848002130245,-7.49409384756852,0.370334182213431,-4.284616676647887,-3.108041156797259,-1.5554202318830175,2.995305037561287,5.950664624895545,-3.235241166126327,1.0287270877454184,5.991232225721523,5.801927036105624,5.155507849857974,3.0066702581447378,2.766541434322532,1.8307764390112526,-0.2893847825492559,2.270197615977405,0.3343070737571766,2.11504695161851,-1.1272156667793207,0.6246968750333864,1.2385222610174353,0.26475772662618935,-1.3633919244987445,0.5967625600456042,0.006066846789967162,1.0009504786527113,-2.5323637329384745,-1.741920507378226,-0.5754811469204553,0.9742043002640697,1.185998040275147,-0.6144579940862654,0.12365892771359444,0.08286072304531616,-0.21892205223702854,0.3726442238060401,-2.672939496255851,0.5529170606630744,-0.20396143774381748,-0.04012974393650415,-0.6224742708130828,-0.29310149202479363,1.0541880061955133,-0.3686128599176911,0.34150824078808983,1.3392583574981631,0.812055566282145,0.6511603129108923,-0.3298708474323965,0.40625219430749593,0.10441511778537516,-0.7819947253336206,-0.0773086759029773,0.005654962668838248,1.4612130280286335,0.4476634000768853,0.3123388325638949,0.7578100906560377,0.46025257135124664,-0.17122493681609532,0.3759015429507142,-0.40042919043648656,1.0850177539720818,-0.8025824790893381,-0.9500902776047448,-0.8787516042586656,0.29726386245037645
[CH]#[C][C](=[O])[C](=[O])[C]#[CH]	0	23 30 169 263 390 443 650 674 753 807 915 1052 1294 1652 1917	14.697549903585475,2.8808411194808436,2.302918380318161,1.6377599121863602,0.6174058559523641,-0.5572077172767245,-1.7098039035948904,4.250452028463199,0.22983330118631945,-1.6154327172499698,2.4827239290550702,2.9328712827933456,3.555351606754049,1.4813504329880172,-2.22932976393162,0.4321975352818027,-0.7605743284761075,-2.2923981578107684,-1.328927908834011,-1.6743256187365065,-1.0581283737916602,-0.15622392087801262,-0.0769222966907187,0.4273119731026205,-0.04090829130179041,-1.8515495592431324,-1.6656276168508835,-3.3741900777771865,-0.7634301891409139,-0.9391802075167626,-0.22480305599363476,2.381632222914486,-1.8735610216274123,-2.4259243250441718,-0.4759809262397622,-0.8590625778168801,0.8679587280888985,-0.36231125212100673,0.20493495025633024,1.7298801794489345,-0.2385288422071863,-0.3911938149743188,0.7178117875984212,1.3078650532597083,-2.205702096884271,-1.6720244846749073,-1.574159080189108,0.13691232854434898,-0.5019327910922837,-0.2683610524912948,0.27655261044552226,0.504646055754866,0.33471671138412445,-0.5326467011998093,0.09138015882260397,0.587794143350998,0.4118296090901692,0.5957691554912667,0.6487893979559205,0.10167865810731133,0.5548792789579402,-0.32783779780106737,-0.8378358441806036,-0.8063158090257982,0.34636547579466614,0.290128300839819,0.4967030093053708,0.6366082763059848,-0.7478002173500545,0.11862415908170848
[CH3][CH]1[N]2[CH2][C]1([C]#[N])[CH2]2	0	31 38 43 49 91 302 324 674 714 782 790 926 935 1019 1057 1060 1107 1234 1384 1440 1468 1601 1652 1707 1854 2005	14.556803504812827,3.1976467616163173,-4.081837754002311,0.5428205038817097,-1.942202596064817,-0.8752008835436402,-1.0751426352461977,0.6546915119438235,0.934900874139823,-0.7594398459780751,1.279487366315403,2.2809656674208316,1.8720084766387584,2.1143774551097447,1.0249620226609377,2.008345686654828,0.27600786896050833,-1.0737481448449806,0.7558548645732434,0.1313892310057609,0.3063744572378756,-1.8284909984359758,-0.8199187614324647,-0.6130159057909846,0.008858218643878146,1.1074391861005861,1.9367935955269933,-0.2599394035309297,-0.4134885147967019,-0.8667876169367731,0.2665803776116973,-0.8415528583745128,-0.0008419762302090128,0.7694992824957512,0.2228938885287563,-0.408236799995249,0.2849878528439033,0.36313828091291667,0.7153746797281771,-1.6338811633472337,0.9181859351373789,-0.1271469110991889,-0.6024386759269363,-1.140118043252697,0.36529817164958184,0.5643056929680685,0.33169178339734223,0.8725147452851162,0.8547262653053546,0.40589718472883757,-0.6188053698451558,0.3940496895079334,-0.30925467716109273,-0.3671070682727565,-0.9449175275795086,0.34213612255151793,0.3838567829599984,0.22116543742765724,0.4747539914454608,0.3290878020906887,0.6027370441205612,0.635614405491949,-0.20672184910028685,-0.5493929859689102,-0.32474302264665844,0.9139991190439936,-0.22449957433217815,0.17078687401364512,0.04252315290813863,0.10647375412913956
[O]=[CH][CH]1[CH]2[CH2][CH]3[CH2][CH]1[N]32	0	49 131 138 247 302 468 474 523 650 694 705 746 811 926 935 1004 1007 1019 1241 1406 1478 1652 1678 1681 1692 1945	14.513827274076057,0.42854348155830113,-5.599370487028841,2.256671870462133,-0.27340469437118364,1.635254477724315,-1.5280713098734515,0.9727772091053959,-1.7761374424039937,0.8080209861486332,0.5307726127870552,-2.295759621215827,-2.0689425790650944,2.490176441567235,-0.7208025131544498,-0.2883643907410627,-1.3585217745111293,-0.7534445268890111,-0.4216651239844905,0.2914871349853263,-0.4540269720997916,0.0016883748785182506,-1.298701792716384,-0.6812441303959884,-1.0985665556740583,1.2076437295592084,1.4499885937504173,-1.1849902910918575,0.6069416343863685,-0.4040318351531712,0.32137867051154034,-0.22072579118701785,1.0131420399298168,-0.13502010087331542,1.4305570167478718,-0.20720004071228137,0.118738697715324,-0.7967022095923373,-0.1601294823354077,0.10850441520588294,0.18282463243964653,0.0937692675447448,-0.6809751038496052,-0.5891202745802131,0.40235406703602095,-0.13017836716824013,0.4984919718279515,-0.10283040550603478,0.289783639297794,-0.6893654284876741,-0.40181254719934656,-1.135493221966962,0.3010194431247415,0.39908303005449364,0.01336461007566292,0.21318009518060826,0.6803574663241152,0.38737363618176374,-0.6952952392715,0.8184379427350809,-0.5076091127558604,-0.42589861336233953,0.6385284697876694,0.313350301498598,0.42126547011642745,0.7713223900097854,-0.6831296118682808,0.2592220799409899,0.835495613013097,-0.7756004260456175
[NH2][C]([NH2])=[O]	0	231 410 650 807 1171 1290 1569 1652 1917 1961	16.431531278037486,5.004822164846063,1.8443552620857746,0.9369823628340627,2.399332546666975,1.7997353404640202,-0.5044491262935817,2.199117285216855,-0.19057590058142443,-0.1360327894021633,-2.288350492099495,-0.31627905896541636,0.7350646416097185,-0.15852070642049243,-0.8389866589512733,1.206499075623961,0.7474150018407912,-0.7553058105112003,-0.8390267719675041,-1.8254765750095285,0.944373748682667,-0.9577020191938695,-0.9849934023497503,0.12053679910253742,0.05312063971300374,-0.1905054542542065,0.2915799433577527,1.0771473959297415,1.2462587749961027,0.10354185793663634,-0.8285593743750377,-1.0774564648538547,0.8418601201870329,-0.6223021056780489,0.5901625535932828,0.35683299211598424,-0.4539563501482789,0.38602976184633575,-0.4483247203718246,0.8964599068779099,-0.6362901116425231,-0.23416090512850263,0.8530171305831123,0.33835568699864316,0.2276817550989228,0.2594898432449811,-0.2399527811013814,-0.03205977766960366,0.18662875676026713,-0.1593318092668049,0.1114201375516505,-0.01455424443825934,-0.2835265617779919,0.1377554807775943,-0.31662286322640787,-0.3033791559814074,0.09118557793162452,0.20781894233857273,-0.3090200427741185,-0.7213839854854958,0.661390494979401,-0.6635269849443545,-0.0032839074903779075,-0.26002726168116747,0.14176462658421685,0.10604415870463368,-0.256720698335785,-0.11349935777539988,-0.00872822325828082,0.349924839688067
[N]#[C][C]1([C]#[N])[CH2][NH][CH2]1	0	232 302 529 674 790 892 926 957 1060 1114 1186 1296 1384 1440 1652 1857 1938 1961 1979	14.162587508338856,4.916071417925846,-2.5859487937594317,1.38160876711709,-3.0657691696385982,-0.053775062257052364,-1.8311588613781098,2.563797915162788,1.8360109288302704,-2.944202457608311,1.500549196576546,4.783420511310496,5.218409852818449,2.6898339817860357,1.6136765392597119,1.2232372793955637,0.2158476973535179,0.5837333840722805,2.7345739983071575,0.6552765347243558,2.9518551786937595,-0.5083391388628251,0.0324827403090652,0.3414794776822697,0.4497704254623469,0.07848569811594873,1.6148112132949175,-0.18589867425611628,0.257626232223446,-0.8234662701320604,0.3452145387888385,-0.2483204277414936,-0.11592511888235912,-0.03837227162931112,-0.8477408122425787,-0.3471022390434988,0.2003422838054695,1.0832799288257988,0.2513556366886167,-1.405509706025911,1.0562526383605286,-0.41744569638902873,-0.45410516071687745,-1.2994828800829272,0.40513567126420247,0.4120952807258341,0.4474112129914781,0.8336343768388955,1.8799374672583227,1.4172954156188804,0.4042418643489274,0.590007360912655,0.6633047574563297,0.13208732128055664,0.00414037928245492,0.6839003003516473,-0.37444195558310556,-0.2265704882660173,0.6870524182718312,0.32676509009760735,-0.8555217714769827,-0.2315036137130248,-0.1262241517173826,-0.3207230102598545,0.3258205313512149,1.1346326236194506,-0.5670380337716525,0.025724850805976918,-0.09670536024539633,0.5766987468258147
[CH3][N]1[CH]([C]#[N])[C]2([OH])[CH2][CH]12	0	1 49 91 278 279 302 325 472 515 590 674 690 790 807 856 926 935 961 1019 1057 1060 1120 1187 1365 1384 1549 1652 1723 1778 1784 1831 1863 1912 2046	14.120610100936538,2.1826838566011535,-5.224021196910806,2.762845388201744,-1.437744983031783,-0.5362942234173502,-0.7978500024699914,0.7322469696391943,0.6645820446202848,-0.9951994560268441,0.5709389744914187,1.801157019780638,1.2837413288860091,2.7989791710992407,-0.5510706919298911,1.6208903416447065,0.30391742634058116,-1.4760559416373107,0.11412337782765558,-0.2517994799414428,0.39074067143019486,-1.8695860088535348,-0.32751242997679586,-0.12164931380749525,-0.31023363343398647,0.6154211866614421,2.0168436216241727,-1.1934150581320861,-0.375525703559597,-1.533762144337139,0.25869607541890205,-0.5524574780340431,0.10569206869641112,0.10963256338691896,0.5931942170100759,-0.6209775782294138,0.7876707155166389,-0.08552135441123321,0.2753468464549006,-1.1531148479388733,1.0341291639460664,-0.11232703115089226,-0.6604783155267436,-0.9466256905231122,0.022219535216338127,-0.1072770943804541,0.6212537690306899,-0.07816362817098912,-0.2278914421836715,0.37510651775598686,0.2807665463820166,-0.204355896895081,0.31233270810172176,-0.2050965111859473,-0.9105859352608172,-0.2894401753817032,-0.24499473499427438,-0.11442027928458809,-1.4061313041856556,0.913233731816367,1.0031110395513188,-0.19387971935567638,0.16239250307447767,0.038396254135594915,0.29210610506867346,0.5655440287499502,-0.5597334568297467,-0.19070209650228165,0.7088553857307598,-0.7199342261961373
[CH3][C]#[C][C]12[NH][CH]1[CH2][C]2=[O]	0	49 91 137 164 286 302 306 314 318 351 384 404 467 499 539 602 612 650 674 732 791 819 926 1019 1057 1060 1114 1166 1380 1566 1592 1652 1721 1855 1938	13.404363126172736,3.1650037866892085,-2.784834481310373,3.2622437803003357,-1.3095959484369124,-1.3756425233086471,-1.416548514933309,0.7004066507510616,1.8635219632938855,-1.1582364194410664,-1.2384450419241069,2.617356815371864,1.9800952513945624,1.859888881814833,-0.17446546824749848,0.048547541655312276,-0.22595447456070353,0.1381732826911788,-0.3712575759700594,-0.4799661513256336,0.4546151830345818,0.5552896568886467,-0.4040572824029418,0.346814961464948,-0.9098577148515534,-0.6079036179134453,0.5626875058452356,-1.4212245804943993,-0.5161236017137872,-0.6129587961221931,0.5332006638296349,1.3386753972675547,-0.8349499877132559,-1.2819210570966835,0.9786972716440272,-0.7478832226289056,0.9503773014167005,0.21233840583820285,0.6727797390880288,-0.5850130725103918,0.9446896363288493,0.5814684923568335,0.5864659897644185,0.28574371324800296,-0.9934144777883888,-1.176107146532614,-0.6020875462699558,0.41020063506518617,0.7491582447126321,-0.272471824616765,0.42949209072730943,0.43911994053404246,0.013992136738107841,-0.6974990736086963,-0.8524533483748629,-0.30578019541337453,-0.34665487010324186,0.6421244551102151,-0.16319044776038982,-0.23728798061748055,0.19504520122140712,-0.24318234976498454,0.30390290091132177,0.6249692474408741,-1.2922040214512698,0.2519604059643056,-1.2075472255986213,-0.199992744331985,1.4367502603822984,-0.26864135940043743
[CH]#[C][C](=[O])[C]#[CH]	0	30 127 169 181 390 514 650 674 807 915 1219 1294 1332 1652 1917	16.123056026365546,4.07682133615814,1.986888312765293,2.0538880402526964,-0.5139945258470265,-0.7396714639526385,-1.6212884573529156,2.9244098934313434,0.06513702393134779,-1.266443038278068,2.5129130894443645,2.6716932613464253,3.2491121129684624,1.034549093995739,-2.324171955415799,0.4633093305557545,-1.1198603234582585,-2.3530779679898055,-0.9763712123647097,-1.0268538448638376,-0.6800737787224573,-0.06803151662195361,0.12320708716632484,0.6430325274825864,0.0999254042898754,-1.77218262731445,-1.5046979938047418,-3.024624787312887,-0.8764667148511145,-0.9326041414674469,-0.46851849574926385,2.232426232653431,-2.034805985978357,-2.251843040061348,-0.19802665222844373,-0.8373331641766721,0.7464453313601935,-0.8092388753422204,0.2659210661224305,1.9269728725291375,-0.38625685594925063,-0.11531485784878015,0.773210611921594,1.1371073394956315,-1.9534102174571668,-1.392519614813131,-1.648436853037925,-0.10533771144582071,-0.5016234595021326,-0.17178863256788046,-0.02027496167039866,0.4854757250161024,0.42665997818575757,-0.5207572482191014,0.04169233240121778,0.9016348109497535,0.5609843072520879,0.5994447995000489,0.5529890346026425,0.07584180750657002,0.3111755521692905,-0.2235893980206375,-0.43157808986948587,-0.4713531074479125,0.33933887270137375,0.4208309926272614,0.6011140827864108,0.8424953987591228,-0.5790039128083897,0.04212326036441727
[N]#[C][C](=[C]1[NH][c]2[cH][cH][cH][cH][c]2[NH]1)[S](=[O])(=[O])[c]1[cH][cH][cH][cH][cH]1	0	71 99 213 319 350 357 363 448 498 600 650 672 674 675 711 747 790 803 807 975 1037 1073 1103 1114 1168 1289 1380 1384 1428 1476 1554 1629 1651 1652 1656 1677 1718 1837 1873 1938 1982 2038 2041	-5.3758157326555445,7.131601215179398,-1.3728198480185725,0.8052448552504406,0.15480726318776844,2.446874069457996,-4.223544506809999,2.314969449971295,2.1332599069155864,2.08448483631701,-0.6218755453738991,3.4004393015620913,4.887861166096832,4.7275345976258,-0.06402903717662731,-0.5072603944261191,-0.7862577147506928,-1.004110512939692,1.0743899461821753,2.2814302933599984,2.8300423782292343,2.3154799245698268,-0.8997053596922396,0.7436304400437832,-0.28978861224114993,0.411941530450597,0.9121057976626377,1.1425114962837788,0.06752208014210749,-0.18655897694904672,1.0178375680493685,-0.3326801474138809,-0.9715694015056704,-0.6552563055436513,0.04234657983171097,0.1809651122288679,0.01742814738545996,3.0796937094632053,-0.22264662581266972,-1.2546225030185294,0.6558604306667777,-0.36229160950530703,0.1401686726575801,0.8656917960003012,0.10103203069491279,-0.5596600267241338,0.6588606019299053,-0.3357912385463663,0.13211492743959763,0.19262232839971488,1.8230176201081836,-0.36689196125976453,-0.4596421145170415,1.2844367654312132,0.3455726629975293,0.024992983727023577,-1.5217820436378209,0.2970054711668969,-0.2130579336918984,-0.5407476644180008,-0.1802233223399825,0.7778908095578034,-0.23004190894353793,-0.6052598852891811,0.3723841439718443,-0.22431570870749043,-1.3151880509312628,-1.0509184080868401,0.34342792502209113,0.04492661888186078
[N]#[C][c]1[n][o][n][c]1[C]#[N]	0	240 378 656 674 776 790 965 1136 1232 1234 1238 1290 1363 1380 1384 1542 1894	11.783532968836067,8.552063015037197,0.6563521106721494,0.25625448248018906,-3.7786246795713008,0.4298244104570158,2.572640971837681,4.4919308913450795,-1.3800988015324922,-2.089352334904265,3.0015577451072324,3.131493888652174,6.115872018085856,3.0769078709686184,0.6448461386815776,0.736421931717581,1.9401686959061653,-0.23898600695174432,1.9072093537305903,0.7517992944181143,0.5859886630336132,-1.0444327259390895,-1.5394899412885557,-0.24030789543583064,0.6863499964603262,-1.1369146205650973,0.5772615183696262,0.20352323458415988,1.365865648601721,-0.8873844556454976,-0.01904512200155739,-0.4084778519083425,1.0878433549885416,1.7793498633920863,-0.04494777658938376,-0.5920186811569759,1.5315091458303323,-0.07216087698269134,1.6872826748203176,-0.003780026427243177,-0.5709968068637304,-0.7092075133420094,-0.7809494174004995,-0.62868695463508,1.3359405213051718,-0.31197541941255047,-1.015335218035871,-0.9244407862694694,0.4313080038349695,0.31245230044650046,0.27480922844205585,0.9879873874071119,0.5051397444359826,0.1784134772412605,0.2549064228076906,0.6723133871638312,-0.20835410710961477,-0.43742675092995353,-0.8997100864864387,1.3007502719374018,-0.6304286280527912,-0.06575200924863764,-0.6915124902133996,-0.2655374498604527,0.6903023047372414,0.8699732249961356,-0.6050884614976193,-0.0902181530613804,0.28856771025879896,-0.06182958086620245
[CH]#[C][C](=[O])[CH]=[O]	0	30 60 169 390 468 538 589 650 674 694 807 915 1004 1081 1237 1294 1478 1652 1917	15.488560625141366,4.164103162588054,1.8112042937222739,1.9378280999614594,1.0836349574298723,-0.004031253575314142,-1.6116685384726617,3.101063003301886,0.38843286731104865,-0.24163668497746427,1.5757021828918447,0.4047786175708711,1.2426525482822228,0.9069568818164031,-0.764942236668077,-0.18511881497795635,0.17280232916058744,-1.7299504677998243,-0.6543307765121824,-0.7143214651717573,-0.24288710901634003,0.3581755234381028,-0.24335924182405505,0.4995366689893873,-0.875458194599356,-0.7609157717853626,-1.0606363857272438,-1.3600576253447458,-0.02697503699191328,-0.6544641364498113,0.5254455113468223,1.0934881438304858,-0.4330838347677143,-1.4420702557198102,-0.21004851972112612,-0.6915409634264431,0.5112111034895764,-0.528012315896498,0.13256178606891522,0.9864641862986875,-0.28929223904707957,-0.07135101991822468,0.0724018509637272,0.9264244096547241,-0.991945387963201,-1.159674955180538,-0.7703346907182829,0.19136713440316877,0.10407860729322838,0.022212510822027798,0.07208574836457451,0.5612870767813394,0.01146721169650633,-0.3611054571171294,0.17515537907348555,0.692268789509527,0.43512586639659795,0.602836618836837,0.355378776274473,0.40429720812373576,-0.2041204099177342,-0.15283519455490246,-0.11720567362419476,0.20079886092607588,-0.008629403317783335,0.810431841041438,0.44311453413746615,-0.031782802905342966,-0.3946819921503768,0.08652373167433262
[CH]#[C][CH]1[CH2][C](=[O])[CH2]1	0	49 101 169 225 294 302 309 314 366 390 650 674 699 819 915 926 1019 1186 1380 1539 1626 1652 1680 1811 1821	14.776708124702044,3.052464061069212,-2.2179141023677165,1.2311547164850642,-1.0034656905270634,-0.358202925608852,-1.583680752017104,0.880161208501562,0.08300931533990767,-0.3696719133756166,0.35337797276617683,0.5319331106692254,1.6553149975534418,0.8195905501176644,-1.7568788884226803,0.24699221758375717,-1.4739852426876503,-0.9747601430455628,-0.1567723673114776,-0.23947305872336072,-1.2446665581916159,-0.06075182345579075,-0.23739613791888547,0.9285656839080791,-0.7667452029626204,-0.6080080901718763,-1.2435395007828989,-1.5933696937935498,-0.002883568544199022,-0.0073391617962412295,-0.6855920488867179,1.2820249254863263,-0.5431210890624305,-1.1846480767775034,0.36258772826524716,-0.9743367153605096,0.47729815709962103,-0.7321262895421691,0.2366164167315069,1.0870353691243686,-0.40708549834868735,-0.42706397605389534,0.21454318649760784,1.1024619734845955,-0.7139185529210834,-0.8638318996943202,0.4117582958079644,0.023406366532829348,-0.28931391343270996,0.1903500102761051,0.44716044678320876,0.9751255693092138,0.15596210446448097,-0.30405745297232156,0.17581805210376023,0.45020885694291807,-0.23045927506646766,0.268942658342351,-0.42312093150256647,0.29193236958380653,0.30400815205800685,-0.21765360709414217,-0.09929695307397723,-0.8122603304124636,0.18694044926109082,0.3683487415183632,0.4870511825615006,1.031966501953431,-0.6476664089855934,-0.46351677609294034
[CH3][CH2][O][C](=[O])[O][CH2][CH3]	0	80 91 147 245 410 498 650 695 807 1057 1148 1209 1412 1556 1652 1740 1753 1839 1917 1993	12.736506364190655,1.453400471784781,3.4910551706595023,0.9424002479185052,0.9032106879601924,-4.116355621227565,-1.6336100232960487,1.1117663378838192,-1.4253373813968058,-0.7553690306256482,-1.1257557433775118,-0.5024381918003747,0.6047608995111677,0.02471439415677079,-1.3974236912310234,2.4279431429335414,-0.08631834924770662,-0.08374964523180631,-0.8242703356223232,-0.324488239800099,-0.7721844537558193,1.2264416241927893,0.38419936452943687,-0.08599516909071289,0.6146415518691271,2.49565247329578,-1.0432593026238985,0.3545604002913841,0.31813637495487446,-0.015902602432396384,-0.3864926347639096,-0.3146127826863849,0.9333941473072058,0.5476926765907051,-0.43589316137167394,-0.5373887187734431,-0.13975715551715454,0.04194556249393133,-0.4648671377163498,-0.1728828645934516,-0.17904425275009056,-0.4832052965266904,-0.5230376740761874,0.42545480037406086,0.35787653266499986,-0.1227449008652533,-0.2586814710655877,0.14353328108012908,0.46125691417188386,-0.2656232119361972,0.10016406279071177,-0.43797066110776195,3.6650112394592815e-05,-0.008601556525974552,0.18361127265430793,-0.03398422218762992,-0.200193007225219,-0.02734544875397521,0.016540450546912777,0.07025690164599815,-0.07666949081585915,-0.18841832526543165,0.571987349164761,0.21776371228640462,0.07783997367237563,0.3821934045808907,0.06136995241275893,0.1905508102420989,0.04866562934832752,-0.493506139266976
[CH3][O][C](=[O])[c]1[cH][c]2[c](=[N][OH])[c]3[cH][cH][cH][cH][c]3[s][c]2[o]1	0	24 91 113 119 145 162 215 312 363 493 536 539 542 623 632 650 656 657 675 678 695 725 807 885 938 966 978 980 1000 1005 1022 1051 1057 1067 1073 1074 1133 1152 1357 1365 1380 1404 1499 1561 1583 1604 1652 1656 1700 1754 1757 1782 1873 1910 1917 1928 1930 2006 2012	-2.2148154889760545,5.418378568629201,-1.3047636922965697,3.208872698876114,0.8427582325593439,-0.7193153410279534,-0.13230376093695112,0.696612787651415,0.19973731284337556,-0.1702504472662219,-1.0118451623565103,-0.039755625102518954,0.44878551303258507,-2.322597993730117,-0.42176167052211755,-0.06914142738711748,0.5882147305177935,-0.28697663218945463,0.05527143405813753,-1.9980264913381771,-1.1631435263930572,-1.9889523438589942,0.009518722042411304,0.04002337421419516,-0.5197972173429811,0.6987960346139179,-0.19794026361925454,-0.9701764207110494,1.4540570439195686,1.2507839019503417,-0.7573741087606535,-0.44237345267979394,-1.0329242013035305,0.7158572528086443,0.17955564462263068,-0.5988010325878736,0.24946967009411847,0.6214758978844166,0.39489753211145473,-0.6486990637770633,0.8161578812898085,-0.9449563528832897,-0.5817410530322303,0.21005743618352024,-0.47110212308120136,-0.8631133527262824,0.03899622391171309,0.3586051130430272,-0.13474307406825692,0.5767165880717109,0.5149406704658043,0.5928660208885037,-0.1803421436880571,1.008332813289466,0.7457493993083888,-0.3656259429985225,-0.5359485572861169,1.1409839001279063,0.16044302225529375,-0.833922977588867,0.1050143163302521,-0.4283469005068593,0.43224816774616387,0.43597424641572247,-0.1927190177228117,-0.8194957595650227,0.9672222330876701,-0.3586847821870881,0.08584726594360315,0.4994956487544716
[N]#[C][C]#[C][C]#[N]	0	674 767 790 821 1020 1384 1597 1794	15.84061003619417,6.789255140262407,1.3137316837069224,3.063621146647426,-3.5871603610109544,0.051069238717333376,-1.116046937576373,4.489728712537461,-0.44310346904194464,-2.03375978862051,4.20992654002385,4.763667183632464,7.1619392098081835,3.503952268918156,-1.0666233156559466,-0.4308878027786181,0.1165120748462124,-1.9337517315676738,1.420799439557878,0.661442602863453,1.485967044790223,-2.0270238655018296,-0.4931366143009862,0.17063656145174094,-1.2774649487033605,-0.4055389252495173,1.3534736267937435,-1.072150580048965,0.7009623421355952,-0.6552458325307586,1.8253938568539503,0.9007227851067876,-0.08929065462009983,0.0706454880793359,0.18121833378183055,-0.48205874335352145,1.0934443175370374,1.2937272084880693,1.2320771527287548,-0.2873363056047338,1.511841287867714,-0.5241997177526142,0.27905449527324255,-0.2163993736475449,-0.1253539440968299,-0.6664294022604003,-1.0723224305746828,-0.015116045510063625,0.24522377598634426,-0.02091213144195525,-0.8528164936851657,0.7887873223682315,0.18293081825577426,0.7507373746726895,0.17029248432267408,-0.777963185061672,-1.173831722964415,0.42877172573987865,0.11460406946646506,-0.13355700073158527,-0.05789615742049847,0.057965322878315906,-0.24425893524172732,1.4500357297527606,-1.0806220358149885,0.11924637318856712,-0.5912878425393879,0.1356265362081457,0.8818954876517238,-0.635086048843551
[O]=[CH][n]1[c]([OH])[cH][n][c]1[OH]	0	261 363 378 434 465 573 650 694 749 807 935 949 969 983 1004 1064 1100 1357 1365 1380 1384 1452 1478 1652 1670 1700 1762 1784 1855 1873 1887 1890	11.340847735670165,5.565487632448205,0.5591137818605352,1.3566613834249885,0.06920626786603734,2.861144293226004,0.6650953824634888,0.7649217030781641,1.678707043795789,0.390534625271309,0.3264666010910693,-3.3196167981023477,-1.0417037729822816,-0.570416820100886,-0.6225553564366031,0.5707749262905105,1.7353167318449232,-1.6779581994384816,0.07576059353999909,-1.3349175674006148,0.9180836651001889,0.18871279986935718,0.22664548744003654,0.5857582156473651,-0.10591628885742102,0.17228835741577614,-0.5116360678641452,-0.9079902556492989,0.01754987099399563,-1.192031282054443,0.7068478034733205,0.38705014282617056,0.33889099659129535,-0.2515551101775375,0.3460050583645372,0.4560115599648946,-0.37945504885579584,-0.5955115338495874,0.35994256047230716,-0.40033794939093625,-0.25002271771742485,0.3673885259776133,-0.8904071492490059,0.19835567654733224,0.045179457066529594,0.5805412970305662,0.6869626261879813,1.2164843770543676,-0.2592613408814782,0.9652074884157433,0.26210648732667235,-0.4923082837399877,0.1508273134880728,-1.334328915355087,-0.20152662119818293,0.5363743784735834,0.18997209419007444,1.0287406849605287,-0.33446948168646107,1.2198961272326843,-0.6221047948403442,1.0122605421932493,0.4754292334884091,0.6541085148858686,1.0359089884352677,0.5176198496776461,0.8455370519838392,-0.985318464247527,0.1466371921154177,-0.805816326638394
